tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	642273	0	live	FAM110C		family with sequence similarity 110 member C	protein FAM110C	2p25.3	2	NC_000002.12	38814	46505	minus	4	611395	
9606	Homo sapiens	126669	0	live	SHE		Src homology 2 domain containing E	SH2 domain-containing adapter protein E	1q21.3	1	NC_000001.11	154469637	154502412	minus	8	610482	
9606	Homo sapiens	116511	0	live	MAS1L	MAS-L, MRG, dJ994E9.2	MAS1 proto-oncogene like, G protein-coupled receptor	mas-related G-protein coupled receptor MRG|MAS-R|MAS1 oncogene-like|MAS1-like|mas-related G protein-coupled MRG	6p22.1	6	NC_000006.12	29486697	29487956	minus	1	607235	
9606	Homo sapiens	116441	0	live	TM4SF18	L6D	transmembrane 4 L six family member 18	transmembrane 4 L6 family member 18	3q25.1	3	NC_000003.12	149318498	149333636	minus	6		
9606	Homo sapiens	56676	0	live	ASCL3	HASH3, SGN1, bHLHa42	achaete-scute family bHLH transcription factor 3	achaete-scute homolog 3|achaete-scute complex homolog 3|bHLH transcription factor Sgn-1 (Salivary Glands 1)|bHLH transcriptional regulator Sgn-1|class A basic helix-loop-helix protein 42	11p15.4	11	NC_000011.10	8937578	8943016	minus	2	609154	
9606	Homo sapiens	53346	0	live	TM6SF1		transmembrane 6 superfamily member 1	transmembrane 6 superfamily member 1	15q25.2	15	NC_000015.10	83107645	83137408	plus	12	606562	
9606	Homo sapiens	23536	0	live	ADAT1	HADAT1	adenosine deaminase tRNA specific 1	tRNA-specific adenosine deaminase 1|adenosine deaminase acting on tRNA|tRNA-specific adenosine-37 deaminase	16q23.1	16	NC_000016.10	75596868	75623281	minus	12	604230	
9606	Homo sapiens	11250	0	live	GPR45	PSP24, PSP24(ALPHA), PSP24A	G protein-coupled receptor 45	probable G-protein coupled receptor 45|PSP24-1|PSP24-alpha|high-affinity lysophosphatidic acid receptor	2q12.1	2	NC_000002.12	105241743	105243467	plus	1	604838	
9606	Homo sapiens	100303755	0	live	PET117	CSRP2BP, MC4DN19	PET117 cytochrome c oxidase chaperone	protein PET117 homolog, mitochondrial|PET117 homolog|alternative protein CSRP2BP	20p11.23	20	NC_000020.11	18137863	18143169	plus	2	614771	
9606	Homo sapiens	387496	0	live	RASL11A		RAS like family 11 member A	ras-like protein family member 11A	13q12.2	13	NC_000013.11	27270830	27275192	plus	5	612403	
9606	Homo sapiens	171169	0	live	SPACA4	SAMP14	sperm acrosome associated 4	sperm acrosome membrane-associated protein 4|sperm acrosomal membrane protein 14|sperm acrosomal membrane-associated protein 14|testicular tissue protein Li 167	19q13.33	19	NC_000019.10	48606742	48607714	plus	1	609932	
9606	Homo sapiens	140730	0	live	RIMS4	C20orf190, RIM 4, RIM-4, RIM4, RIM4-gamma, RIM4gamma	regulating synaptic membrane exocytosis 4	regulating synaptic membrane exocytosis protein 4|RIM4 gamma|rab3-interacting molecule 4	20q13.12	20	NC_000020.11	44751808	44810546	minus	6	611601	
9606	Homo sapiens	85359	0	live	DGCR6L	DGCR6	DiGeorge syndrome critical region gene 6 like	protein DGCR6L|diGeorge syndrome critical region 6-like protein	22q11.21	22	NC_000022.11	20314238	20320060	minus	5	609459	
9606	Homo sapiens	60680	0	live	CELF5	BRUNOL-5, BRUNOL5, CELF-5	CUGBP Elav-like family member 5	CUGBP Elav-like family member 5|CUG-BP and ETR-3 like factor 5|RNA-binding protein BRUNOL-5|bruno-like 5 RNA binding protein	19p13.3	19	NC_000019.10	3224661	3297076	plus	17	612680	
9606	Homo sapiens	54942	0	live	ABITRAM	C9orf6, CG-8, FAM206A, Simiate	actin binding transcription modulator	protein Abitram|family with sequence similarity 206 member A|protein FAM206A|protein Simiate	9q31.3	9	NC_000009.12	108934400	108950744	plus	7	620392	
9606	Homo sapiens	54626	0	live	HES2	bHLHb40	hes family bHLH transcription factor 2	transcription factor HES-2|class B basic helix-loop-helix protein 40|hairy and enhancer of split 2	1p36.31	1	NC_000001.11	6415232	6419919	minus	4	609970	
9606	Homo sapiens	402117	0	live	VWC2L		von Willebrand factor C domain containing 2 like	von Willebrand factor C domain-containing protein 2-like|VWC2-like protein|brorin-like|von Willebrand factor C domain containing protein 2 like	2q34-q35	2	NC_000002.12	214411054	214578976	plus	5	619794	
9606	Homo sapiens	401124	0	live	DTHD1		death domain containing 1	death domain-containing protein 1	4p14	4	NC_000004.12	36281616	36347511	plus	14	616979	
9606	Homo sapiens	344807	0	live	CD200R1L	CD200R2, CD200RLa	CD200 receptor 1 like	cell surface glycoprotein CD200 receptor 2|CD200 cell surface glycoprotein receptor 2|CD200 cell surface glycoprotein receptor-like 2|CD200 cell surface glycoprotein receptor-like a|CD200 receptor 2|CD200 receptor-like 2|cell surface glycoprotein CD200 receptor 1-like|cell surface glycoprotein OX2 receptor 2	3q13.2	3	NC_000003.12	112815711	112846864	minus	9		
9606	Homo sapiens	339145	0	live	CIBAR2	FAM92B	CBY1 interacting BAR domain containing 2	CBY1-interacting BAR domain-containing protein 2|family with sequence similarity 92 member B|protein FAM92B	16q24.1	16	NC_000016.10	85098358	85112472	minus	10	617274	
9606	Homo sapiens	286343	0	live	LURAP1L	C9orf150, HYST0841, LRAP35b, bA3L8.2	leucine rich adaptor protein 1 like	leucine rich adaptor protein 1-like|leucine repeat adaptor protein 35b	9p23	9	NC_000009.12	12775020	12823060	plus	3	616130	
9606	Homo sapiens	116236	0	live	ABHD15		abhydrolase domain containing 15	protein ABHD15|abhydrolase domain-containing protein 15|alpha/beta hydrolase domain-containing protein 15	17q11.2	17	NC_000017.11	29560547	29567037	minus	2	619894	
9606	Homo sapiens	79034	0	live	INTS15	C7orf26	integrator complex subunit 15	integrator complex subunit 15|uncharacterized protein C7orf26	7p22.1	7	NC_000007.14	6590021	6608726	plus	8		
9606	Homo sapiens	57827	0	live	C6orf47	D6S53E, G4, NG34	chromosome 6 open reading frame 47	uncharacterized protein C6orf47|protein G4	6p21.33	6	NC_000006.12	31658298	31660778	minus	1		
9606	Homo sapiens	57481	0	live	KIAA1210		KIAA1210	acrosomal protein KIAA1210	Xq24	X	NC_000023.11	119078635	119151130	minus	16	300995	
9606	Homo sapiens	56141	0	live	PCDHA7	CNR4, CNRN4, CNRS4, CRNR4, PCDH-ALPHA7	protocadherin alpha 7	protocadherin alpha-7|KIAA0345-like 7|PCDH-alpha-7|ortholog to mouse CNR4	5q31.3	5	NC_000005.10	140834269	141012347	plus	4	606313	
9606	Homo sapiens	8712	0	live	PAGE1	AL5, CT16.3, GAGE-9, GAGEB1, PAGE-1	PAGE family member 1	P antigen family member 1|G antigen 9|G antigen family B member 1|G antigen, family B, 1 (prostate associated)|P antigen family, member 1 (prostate associated)|prostate associated gene 1|prostate-associated gene 1 protein	Xp11.23	X	NC_000023.11	49687447	49695984	minus	6	300288	
9606	Homo sapiens	120766137	0	live	HRURF	HMU, MUHH, U2HR	HR upstream open reading frame	protein HRURF|HR upstream reading frame	8p21.3	8	NC_000008.11	22130458	22131010	minus	1	619257	
9606	Homo sapiens	554251	0	live	FBXO48		F-box protein 48	F-box only protein 48	2p13.3	2	NC_000002.12	68459422	68467294	minus	4	620549	
9606	Homo sapiens	148170	0	live	CDC42EP5	Borg3, CEP5	CDC42 effector protein 5	cdc42 effector protein 5|CDC42 effector protein (Rho GTPase binding) 5|binder of Rho GTPases 3	19q13.42	19	NC_000019.10	54465026	54473296	minus	3	609171	
9606	Homo sapiens	59284	0	live	CACNG7		calcium voltage-gated channel auxiliary subunit gamma 7	voltage-dependent calcium channel gamma-7 subunit|TARP gamma-7|calcium channel, voltage-dependent, gamma subunit 7|neuronal voltage-gated calcium channel gamma-7 subunit|transmembrane AMPAR regulatory protein gamma-7	19q13.42	19	NC_000019.10	53909278	53943950	plus	6	606899	
9606	Homo sapiens	54020	0	live	SLC37A1	G3PP, SPX1	solute carrier family 37 member 1	glucose-6-phosphate exchanger SLC37A1|G-3-P permease|G-3-P transporter|glycerol-3-phosphate permease|glycerol-3-phosphate transporter|solute carrier family 37 (glucose-6-phosphate transporter), member 1|solute carrier family 37 (glycerol-3-phosphate transporter), member 1|sugar-phosphate exchange protein 1	21q22.3	21	NC_000021.9	42499622	42581426	plus	26	608094	
9606	Homo sapiens	2866	0	live	GPR42	FFAR1L, FFAR3L, GPR41LP, GPR42	G protein-coupled receptor 42	G-protein coupled receptor 42|G protein-coupled receptor 42 pseudogene|G-protein coupled receptor	19q13.12	19	NC_000019.10	35371068	35372962	plus	2	603822	
9606	Homo sapiens	106821730	0	live	BUB1B-PAK6	PAK-5, PAK-6, PAK5, PAK6	BUB1B-PAK6 readthrough	serine/threonine-protein kinase PAK 6|p21-activated kinase 6	15q15.1	15	NC_000015.10	40217428	40277487	plus	11		
9606	Homo sapiens	345079	0	live	SOWAHB	ANKRD56	sosondowah ankyrin repeat domain family member B	ankyrin repeat domain-containing protein SOWAHB|ankyrin repeat domain 56|ankyrin repeat domain-containing protein 56|protein sosondowah homolog B	4q21.1	4	NC_000004.12	76894152	76898144	minus	1		
9606	Homo sapiens	253152	0	live	EPHX4	ABHD7, EH4, EPHXRP	epoxide hydrolase 4	epoxide hydrolase 4|abhydrolase domain containing 7|abhydrolase domain-containing protein 7|epoxide hydrolase-related protein	1p22.1	1	NC_000001.11	92029985	92063538	plus	7	617401	
9606	Homo sapiens	84060	0	live	RBM48	C7orf64, HSPC304	RNA binding motif protein 48	RNA-binding protein 48|UPF0712 protein C7orf64	7q21.2	7	NC_000007.14	92528795	92540481	plus	6		
9606	Homo sapiens	79652	0	live	TMEM204	C16orf30, CLP24	transmembrane protein 204	transmembrane protein 204|claudin-like protein 24|claudin-like protein of 24 kDa	16p13.3	16	NC_000016.10	1528678	1555568	plus	4	611002	
9606	Homo sapiens	55335	0	live	NIPSNAP3B	FP944, NIPSNAP3, SNAP1	nipsnap homolog 3B	protein NipSnap homolog 3B	9q31.1	9	NC_000009.12	104764129	104790899	plus	9	608872	
9606	Homo sapiens	1955	0	live	MEGF9	EGFL5	multiple EGF like domains 9	multiple epidermal growth factor-like domains protein 9|EGF-like-domain, multiple 5|epidermal growth factor-like protein 5	9q33.2	9	NC_000009.12	120600811	120714470	minus	6	604268	
9606	Homo sapiens	402635	0	live	GRIFIN		galectin-related inter-fiber protein	grifin|putative grifin	7p22.3	7	NC_000007.14	2474728	2476398	minus	5	619187	
9606	Homo sapiens	353164	0	live	TAS2R42	T2R24, T2R42, T2R55, TAS2R55	taste 2 receptor member 42	taste receptor type 2 member 42|candidate taste receptor hT2R55|taste receptor type 2 member 55|taste receptor, type 2, member 42	12p13.2	12	NC_000012.12	11185993	11186937	minus	1	613966	
9606	Homo sapiens	282763	0	live	OR51B5	HOR5'Beta5, OR11-37	olfactory receptor family 51 subfamily B member 5	olfactory receptor 51B5|odorant receptor HOR5'beta5|olfactory receptor OR11-37	11p15.4	11	NC_000011.10	5340318	5505652	minus	6		
9606	Homo sapiens	124975	0	live	GGT6		gamma-glutamyltransferase 6	glutathione hydrolase 6|gamma-glutamyltransferase 6 homolog|gamma-glutamyltranspeptidase 6	17p13.2	17	NC_000017.11	4556140	4560577	minus	5	612341	
9606	Homo sapiens	84542	0	live	SANBR	KIAA1841	SANT and BTB domain regulator of CSR	SANT and BTB domain regulator of class switch recombination	2p15	2	NC_000002.12	61065871	61138032	plus	25	620213	
9606	Homo sapiens	57615	0	live	ZNF492	ZNF115	zinc finger protein 492	zinc finger protein 492|zinc finger protein 115 (Y20)	19p12	19	NC_000019.10	22634324	22667671	plus	4	620124	
9606	Homo sapiens	57574	0	live	MARCHF4	MARCH-IV, MARCH4, RNF174	membrane associated ring-CH-type finger 4	E3 ubiquitin-protein ligase MARCHF4|E3 ubiquitin-protein ligase MARCH4|RING finger protein 174|RING-type E3 ubiquitin transferase MARCH4|RING-type E3 ubiquitin transferase MARCHF4|membrane associated ring finger 4|membrane-associated RING finger protein 4|membrane-associated RING-CH protein IV|membrane-associated ring finger (C3HC4) 4, E3 ubiquitin protein ligase	2q35	2	NC_000002.12	216257865	216372483	minus	4	608208	
9606	Homo sapiens	57484	0	live	RNF150		ring finger protein 150	RING finger protein 150	4q31.21	4	NC_000004.12	140859807	141212900	minus	11		
9606	Homo sapiens	54866	0	live	PPP1R14D	CPI17-like, GBPI-1, GBPI1	protein phosphatase 1 regulatory inhibitor subunit 14D	protein phosphatase 1 regulatory subunit 14D|PKC-dependent PP1 inhibitory protein|gastrointestinal and brain-specific PP1-inhibitory protein 1|gut and brain phosphatase inhibitor 1	15q15.1	15	NC_000015.10	40815451	40828708	minus	5	613256	
9606	Homo sapiens	642636	0	live	RAD21L1	RAD21L, dJ545L17.2	RAD21 cohesin complex component like 1	double-strand-break repair protein rad21-like protein 1|RAD21-like 1	20p13	20	NC_000020.11	1226044	1255876	plus	19	619533	
9606	Homo sapiens	374918	0	live	IGFL1	APRG644, UNQ644	IGF like family member 1	insulin growth factor-like family member 1	19q13.32	19	NC_000019.10	46229742	46231243	plus	4	610544	
9606	Homo sapiens	154075	0	live	SAMD3		sterile alpha motif domain containing 3	sterile alpha motif domain-containing protein 3|SAM domain-containing protein 3	6q23.1	6	NC_000006.12	130142752	130365868	minus	20	620516	
9606	Homo sapiens	128506	0	live	OCSTAMP	C20orf123, OC-STAMP, dJ257E24.3	osteoclast stimulatory transmembrane protein	osteoclast stimulatory transmembrane protein|transmembrane protein C20orf123	20q13.12	20	NC_000020.11	46540946	46550654	minus	3	620432	
9606	Homo sapiens	115939	0	live	TSR3	C16orf42, HsTsr3	TSR3 ribosome maturation factor	18S rRNA aminocarboxypropyltransferase|20S S rRNA accumulation protein 3 homolog|TSR3, 20S rRNA accumulation, homolog|TSR3, acp transferase ribosome maturation factor|probable ribosome biogenesis protein C16orf42|ribosome biogenesis protein TSR3 homolog	16p13.3	16	NC_000016.10	1349240	1351878	minus	6	617058	
9606	Homo sapiens	92241	0	live	RCSD1	CAPZIP, MK2S4	RCSD domain containing 1	capZ-interacting protein|RCSD domain-containing protein 1|protein kinase substrate CapZIP|protein kinase substrate MK2S4	1q24.2	1	NC_000001.11	167630232	167708696	plus	9	610579	
9606	Homo sapiens	84502	0	live	JPH4	JP4, JPHL1	junctophilin 4	junctophilin-4|JP-4|junctophilin like 1|junctophilin-like 1 protein	14q11.2	14	NC_000014.9	23568038	23578790	minus	7	619863	
9606	Homo sapiens	54834	0	live	GDAP2	MACROD3, SCAR27	ganglioside induced differentiation associated protein 2	ganglioside-induced differentiation-associated protein 2	1p12	1	NC_000001.11	117863485	117929621	minus	14	618128	
9606	Homo sapiens	53822	0	live	FXYD7		FXYD domain containing ion transport regulator 7	FXYD domain-containing ion transport regulator 7	19q13.12	19	NC_000019.10	35143255	35154302	plus	6	606684	
9606	Homo sapiens	53820	0	live	RIPPLY3	DSCR6	ripply transcriptional repressor 3	protein ripply3|Down syndrome critical region gene 6|down syndrome critical region protein 6|ripply3 homolog	21q22.13	21	NC_000021.9	37006150	37019662	plus	5	609892	
9606	Homo sapiens	9081	0	live	PRY	PRY1, PTPN13LY	PTPN13 like Y-linked	PTPN13-like protein, Y-linked|testis-specific PTP-BL-related protein on Y	Yq11.223	Y	NC_000024.10	22490397	22514637	plus	5	400019	
9606	Homo sapiens	390928	0	live	ACP7	PAPL, PAPL1	acid phosphatase 7, tartrate resistant (putative)	acid phosphatase type 7|iron/zinc purple acid phosphatase-like protein|purple acid phosphatase long form 1	19q13.2	19	NC_000019.10	39083788	39111493	plus	14	610490	
9606	Homo sapiens	389203	0	live	SMIM20	C4orf52, MITRAC7, PNX	small integral membrane protein 20	small integral membrane protein 20|mitochondrial translation regulation assembly intermediate of cytochrome c oxidase protein of 7 kDa|phoenixin	4p15.2	4	NC_000004.12	25914220	25929812	plus	3	617465	
9606	Homo sapiens	222008	0	live	VSTM2A	VSTM2	V-set and transmembrane domain containing 2A	V-set and transmembrane domain-containing protein 2A|V-set and transmembrane domain containing 2|hypothetical protein MGC33530	7p11.2	7	NC_000007.14	54542375	54571067	plus	7		
9606	Homo sapiens	219527	0	live	LRRC55		leucine rich repeat containing 55	leucine-rich repeat-containing protein 55|BK channel auxiliary gamma subunit LRRC55|BK channel auxilliary gamma snit LRRC55	11q12.1	11	NC_000011.10	57181953	57191717	plus	2	615213	
9606	Homo sapiens	158506	0	live	CBLL2	CT138, HAKAIL, ZNF645	Cbl proto-oncogene like 2	E3 ubiquitin-protein ligase CBLL2|E3 ubiquitin ligase|E3 ubiquitin-protein ligase ZNF645|RING-type E3 ubiquitin transferase ZNF645|c-Cbl-like protein 2|cbl proto-oncogene-like protein 2|zinc finger protein 645	Xp22.11	X	NC_000023.11	22272913	22274461	plus	1		
9606	Homo sapiens	91775	0	live	NXPE3	FAM55C, MST115, MSTP115	neurexophilin and PC-esterase domain family member 3	NXPE family member 3|family with sequence similarity 55, member C	3q12.3	3	NC_000003.12	101779211	101828231	plus	9		
9606	Homo sapiens	85446	0	live	ZFHX2	MARSIS, ZFH-5, ZFH5, ZNF409	zinc finger homeobox 2	zinc finger homeobox protein 2|ZFH-2|zinc finger homeodomain protein 2|zinc finger protein 409	14q11.2	14	NC_000014.9	23520857	23555952	minus	16	617828	
9606	Homo sapiens	84304	0	live	NUDT22		nudix hydrolase 22	uridine diphosphate glucose pyrophosphatase NUDT22|UDPG pyrophosphatase|UGPPase|nucleoside diphosphate-linked moiety X motif 22|nudix (nucleoside diphosphate linked moiety X)-type motif 22|nudix motif 22	11q13.1	11	NC_000011.10	64226258	64230269	plus	8		
9606	Homo sapiens	56751	0	live	BARHL1		BarH like homeobox 1	barH-like 1 homeobox protein	9q34.13	9	NC_000009.12	132582606	132590252	plus	3	605211	
9606	Homo sapiens	27039	0	live	PKD2L2	TRPP5	polycystin 2 like 2, transient receptor potential cation channel	polycystin-2-like protein 2|polycystic kidney disease 2-like 2 protein|polycystin-2L2|polycystin-L2|transient receptor potential cation channel subfamily P member 5	5q31.2	5	NC_000005.10	137889457	137942747	plus	16	604669	
9606	Homo sapiens	84229	0	live	DRC7	C16orf50, CCDC135, CFAP50, FAP50	dynein regulatory complex subunit 7	dynein regulatory complex subunit 7|coiled-coil domain containing 135|coiled-coil domain-containing protein 135|coiled-coil domain-containing protein lobo homolog	16q21	16	NC_000016.10	57694806	57731805	plus	20	618769	
9606	Homo sapiens	80235	0	live	PIGZ	GPI-MT-IV, PIG-Z, SMP3	phosphatidylinositol glycan anchor biosynthesis class Z	GPI mannosyltransferase 4|GPI mannosyltransferase IV|SMP3 mannosyltransferase|dol-P-Man dependent GPI mannosyltransferase|phosphatidylinositol glycan, class Z|phosphatidylinositol-glycan biosynthesis class Z protein	3q29	3	NC_000003.12	196946356	196968833	minus	6	611671	
9606	Homo sapiens	56140	0	live	PCDHA8	PCDH-ALPHA8	protocadherin alpha 8	protocadherin alpha-8|KIAA0345-like 6|PCDH-alpha-8	5q31.3	5	NC_000005.10	140841187	141012347	plus	4	606314	
9606	Homo sapiens	375061	0	live	FAM89A	C1orf153	family with sequence similarity 89 member A	protein FAM89A	1q42.2	1	NC_000001.11	231018958	231040254	minus	2		
9606	Homo sapiens	84645	0	live	C22orf23	EVG1, dJ1039K5.6	chromosome 22 open reading frame 23	UPF0193 protein EVG1	22q13.1	22	NC_000022.11	37943050	37953669	minus	8	619678	
9606	Homo sapiens	84058	0	live	WDR54		WD repeat domain 54	WD repeat-containing protein 54	2p13.1	2	NC_000002.12	74421730	74425755	plus	10	620826	
9606	Homo sapiens	80758	0	live	PRR7		proline rich 7, synaptic	proline-rich protein 7|synaptic proline-rich membrane protein	5q35.3	5	NC_000005.10	177445995	177456286	plus	7	618306	
9606	Homo sapiens	56143	0	live	PCDHA5	CNR6, CNRN6, CNRS6, CRNR6, PCDH-ALPHA5	protocadherin alpha 5	protocadherin alpha-5|KIAA0345-like 9|PCDH-alpha-5|ortholog of mouse CNR6	5q31.3	5	NC_000005.10	140821613	141012347	plus	4	606311	
9606	Homo sapiens	56133	0	live	PCDHB2	PCDH-BETA2	protocadherin beta 2	protocadherin beta-2	5q31.3	5	NC_000005.10	141094615	141098703	plus	1	606328	
9606	Homo sapiens	54848	0	live	ARHGEF38		Rho guanine nucleotide exchange factor 38	rho guanine nucleotide exchange factor 38|Rho guanine nucleotide exchange factor (GEF) 38	4q24	4	NC_000004.12	105552620	105682566	plus	19	619919	
9606	Homo sapiens	27147	0	live	DENND2A	FAM31D, KIAA1277	DENN domain containing 2A	DENN domain-containing protein 2A|DENN/MADD domain containing 2A	7q34	7	NC_000007.14	140518419	140641460	minus	22	620120	
9606	Homo sapiens	10224	0	live	ZNF443	ZK1	zinc finger protein 443	zinc finger protein 443|Kruppel-type zinc finger (C2H2)|krueppel-type zinc finger protein ZK1	19p13.2	19	NC_000019.10	12429706	12441021	minus	4	606697	
9606	Homo sapiens	10089	0	live	KCNK7	K2p7.1, TWIK3	potassium two pore domain channel subfamily K member 7	potassium channel subfamily K member 7|potassium channel, two pore domain subfamily K, member 7|two pore domain K+ channel	11q13.1	11	NC_000011.10	65592836	65595800	minus	4	603940	
9606	Homo sapiens	8690	0	live	JRKL	HHMJG	JRK like	jerky protein homolog-like|human homolog of mouse jerky gene protein	11q21	11	NC_000011.10	96390013	96393561	plus	2	603211	
9606	Homo sapiens	5988	0	live	RFPL1	RNF78	ret finger protein like 1	ret finger protein-like 1|RING finger protein 78	22q12.2	22	NC_000022.11	29387909	29442455	plus	10	605968	
9606	Homo sapiens	643246	0	live	MAP1LC3B2	ATG8G	microtubule associated protein 1 light chain 3 beta 2	microtubule-associated proteins 1A/1B light chain 3 beta 2|Microtubule-associated proteins 1A/1B light chain 3B-like protein	12q24.22	12	NC_000012.12	116559381	116576606	plus	2	620673	
9606	Homo sapiens	441161	0	live	OOEP	C6orf156, FLOPED, HOEP19, KHDC2	oocyte expressed protein	oocyte-expressed protein homolog|KH homology domain containing 2|KH homology domain-containing protein 2|oocyte and embryo protein 19|oocyte expressed protein homolog (dog)|oocyte- and embryo-specific protein 19	6q13	6	NC_000006.12	73368555	73369897	minus	5	611689	
9606	Homo sapiens	441161	0	live	OOEP	C6orf156, FLOPED, HOEP19, KHDC2	oocyte expressed protein	oocyte-expressed protein homolog|KH homology domain containing 2|KH homology domain-containing protein 2|oocyte and embryo protein 19|oocyte expressed protein homolog (dog)|oocyte- and embryo-specific protein 19	6q13	6	NC_000006.12	73392932	73394611	minus	5	611689	
9606	Homo sapiens	401250	0	live	MCCD1		mitochondrial coiled-coil domain 1	mitochondrial coiled-coil domain protein 1	6p21.33	6	NC_000006.12	31528962	31530232	plus	2	609624	
9606	Homo sapiens	286749	0	live	STON1-GTF2A1L	ALF, GTF2A1L, GTF2A1LF, SALF	STON1-GTF2A1L readthrough	STON1-GTF2A1L protein|General transcription factor II A, 1-like factor|TFIIA-alpha and beta-like factor|stoned B/TFIIA-alpha/beta-like factor	2p16.3	2	NC_000002.12	48529925	48776519	plus	13		
9606	Homo sapiens	284723	0	live	SLC25A34		solute carrier family 25 member 34	solute carrier family 25 member 34	1p36.21	1	NC_000001.11	15736258	15741392	plus	6	610817	
9606	Homo sapiens	253650	0	live	ANKRD18A		ankyrin repeat domain 18A	ankyrin repeat domain-containing protein 18A	9p13.1	9	NC_000009.12	38566151	38620596	minus	22	620259	
9606	Homo sapiens	200728	0	live	TMEM17		transmembrane protein 17	transmembrane protein 17	2p15	2	NC_000002.12	62453531	62506195	minus	10	614950	
9606	Homo sapiens	171586	0	live	ABHD3	LABH3	abhydrolase domain containing 3, phospholipase	phospholipase ABHD3|abhydrolase domain-containing protein 3|alpha/beta hydrolase domain containing protein 3|lung alpha/beta hydrolase 3	18q11.2	18	NC_000018.10	21650901	21704774	minus	11	612197	
9606	Homo sapiens	158234	0	live	TRMT10B	RG9MTD3, bA3J10.9	tRNA methyltransferase 10B	tRNA methyltransferase 10 homolog B|RNA (guanine-9-) methyltransferase domain containing 3|RNA (guanine-9-)-methyltransferase domain-containing protein 3|tRNA (guanine(9)-N(1))-methyltransferase TRMT10B	9p13.2	9	NC_000009.12	37752901	37778972	plus	10		
9606	Homo sapiens	150084	0	live	IGSF5	GSF5, JAM4	immunoglobulin superfamily member 5	immunoglobulin superfamily member 5|immunoglobulin superfamily 5 like|junctional adhesion molecule 4	21q22.2	21	NC_000021.9	39711771	39802081	plus	12	610638	
9606	Homo sapiens	90799	0	live	CEP95	CCDC45	centrosomal protein 95	centrosomal protein of 95 kDa|centrosomal protein 95kDa|coiled-coil domain containing 45|coiled-coil domain-containing protein 45	17q23.3	17	NC_000017.11	64506762	64537946	plus	20		
9606	Homo sapiens	90507	0	live	SCRN2	Ses2	secernin 2	secernin-2|epididymis secretory sperm binding protein	17q21.32	17	NC_000017.11	47837692	47841273	minus	8	614966	
9606	Homo sapiens	85027	0	live	SMIM3	C5orf62, MST150, NID67	small integral membrane protein 3	small integral membrane protein 3|NGF-induced differentiation clone 67 protein|Uncharacterized protein C5orf62|small membrane protein NID67	5q33.1	5	NC_000005.10	150778757	150796734	plus	2	608324	
9606	Homo sapiens	79634	0	live	SCRN3	SES3	secernin 3	secernin-3	2q31.1	2	NC_000002.12	174395730	174430071	plus	9	614967	
9606	Homo sapiens	51195	0	live	RAPGEFL1	Link-GEFII	Rap guanine nucleotide exchange factor like 1	rap guanine nucleotide exchange factor-like 1|Link guanine nucleotide exchange factor II|Rap guanine nucleotide exchange factor (GEF)-like 1|link GEFII	17q21.1	17	NC_000017.11	40177010	40195650	plus	17		
9606	Homo sapiens	4861	0	live	NPAS1	MOP5, PASD5, bHLHe11	neuronal PAS domain protein 1	neuronal PAS domain-containing protein 1|PAS domain-containing protein 5|basic-helix-loop-helix-PAS protein MOP5|class E basic helix-loop-helix protein 11|member of PAS protein 5|member of PAS superfamily 5|neuronal PAS1	19q13.32	19	NC_000019.10	47019837	47045775	plus	13	603346	
9606	Homo sapiens	4207	0	live	BORCS8-MEF2B	LOC729991-MEF2B, MEF2B, MEF2BNB-MEF2B, RSRFR2	BORCS8-MEF2B readthrough	myocyte-specific enhancer factor 2B|LOC729991-MEF2B readthrough|MEF2BNB-MEF2B readthrough|myocyte enhancer factor 2B|serum response factor-like protein 2	19p13.11	19	NC_000019.10	19145567	19192152	minus	13		
9606	Homo sapiens	100125288	0	live	ZGLP1	GATAD3, GLP-1, GLP1	zinc finger GATA like protein 1	GATA-type zinc finger protein 1|GATA zinc finger domain containing 3|GATA-like protein 1	19p13.2	19	NC_000019.10	10304803	10309815	minus	5	611639	
9606	Homo sapiens	387601	0	live	SLC22A25	HIMTP, UST6	solute carrier family 22 member 25	solute carrier family 22 member 25|MGI:2442751, MGI:2385316, MGI:3042283, MGI:3645714, MGI:3605624, MGI:2442750|organic anion transporter UST6|putative UST1-like organic anion transporter	11q12.3	11	NC_000011.10	63158437	63243599	minus	15	610792	
9606	Homo sapiens	360030	0	live	NANOGNB		NANOG neighbor homeobox	NANOG neighbor homeobox|homeobox C14|homeobox protein C14	12p13.31	12	NC_000012.12	7765216	7774121	plus	4	620692	
9606	Homo sapiens	283677	0	live	REC114	C15orf60, CT147, OOMD10, OZEMA10	REC114 meiotic recombination protein	meiotic recombination protein REC114|meiotic recombination protein REC114-like	15q24.1	15	NC_000015.10	73443164	73560013	plus	6	618421	
9606	Homo sapiens	219409	0	live	GSX1	GSH1, Gsh-1	GS homeobox 1	GS homeobox 1|GS homeo box protein 1|genomic screened homeo box 1|homeobox protein Gsh-1	13q12.2	13	NC_000013.11	27792483	27794768	plus	2	616542	
